DATE,PERIOD,STORECODE,ITEMCODE,NEW_CODES,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,CODE COMMENT,FLAG
2022-01-07,202201,131065174,1641186790242,99762931.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,MAHASHAKTI,MAHASHAKTI\150GM\PPH\100%PURE WASHING  SOAP ,30.0,PPH,150GM,,1641186790242-mahashakti soap - chem-- nepal-mahashakti.png,RECODING,5
2022-01-07,202201,117347037,1641370996400,99762944.0,123,NAMASTE S.I (P)-NEPAL,DARSHAN,DARSHAN - PPH 200 GM,40.0,PPH,200 GM,,1641370996400-namaste s-i -p--nepal-darshan.png,RECODING,5
2022-01-07,202201,117347037,1641370886875,99762966.0,123,KWALITY CHEM PVT LTD-NEPAL,123 POWER,123 POWER-PPH 500 GM ,100.0,PPH,500 GM,,1641370886875-kwality chem pvt ltd-nepal-123 power.png,RECODING,5
2022-01-07,202201,117185654,1641362552002,54541.0,110,LOREAL INDIA - INDIA,GARNIER BLACK NATURALS,GARNIER COLOR NATURALS- 3.16 BURGUNDY PBT 70 ML + 60 GM,290.0,PBT,70 ML + 60 GM,,1641362552002-loreal india - india-garnier black naturals.png,CROSS CODING,2
2022-01-07,202201,117185654,1641362001981,,110,LOREAL INDIA - INDIA,GARNIER BLACK NATURALS,GARNIER BLACK NATURALS-4.0 NATURALS BROWN ,50.0,SCT,20 GM + 20 ML,Delete the Item,1641362001981-loreal india - india-garnier black naturals.png,DELETE THE ITEM,1
2022-01-07,202201,117185654,1641359697388,99762924.0,122,DEUTI SOAP & CHEMICAL-NEPAL,YASHODA,YASHODA-QUICK WASH 1000 GM,100.0,PPH,1000 GM,,1641359697388-deuti soap - chemical-nepal-yashoda.png,RECODING,5
2022-01-08,202201,131065176,1641540051863,99762948.0,106,ALKA AYURVEDIC PVT.LTD INDIA,COOLSA,COOLSA\2.5GM\PPH\COUGH DROPS MENTHOL,0.8,PPH,2.5GM,,1641540051863-alka ayurvedic pvt-ltd india-coolsa.png,RECODING,5
2022-01-08,202201,131065176,1641538065660,99762961.0,123,SATYAM INDUSTRIES-INDIA,TOWER,TOWER\150GM\EWP\JUMBO LAUNDRY SOAP +25GM FREE,25.0,EWP,150GM,,1641538065660-satyam industries-india-tower.png,RECODING,5
2022-01-08,202201,131065176,1641540162945,99762949.0,106,ALKA AYURVEDIC PVT.LTD INDIA,COOLSA,COOLSA\2.5GM\PPH\COUGH DROPS HONEY,0.8,PPH,2.5GM,,1641540162945-alka ayurvedic pvt-ltd india-coolsa.png,RECODING,5
2022-01-08,202201,131065176,1641539866759,99762947.0,106,ALKA AYURVEDIC PVT.LTD INDIA,COOLSA,COOLSA\2.5GM\PPH\COUGH DROPS GINGER ,0.8,PPH,2.5GM,,1641539866759-alka ayurvedic pvt-ltd india-coolsa.png,RECODING,5
2022-01-08,202201,131065176,1641538661596,99762424.0,122,UNILEVER NEPAL LTD-NEPAL,WHEEL 2 IN 1,WHEEL ACTIVE\200GM\PPH\2 IN 1 CLEAN&FRESH,20.0,PPH,200GM,,1641538661596-unilever nepal ltd-nepal-wheel 2 in 1.png,CROSS CODING,2
2022-01-08,202201,130646198,1641533460337,99762950.0,106,AMBER CONFECTIONERY-INDIA,AMBER,AMBER LYCHEE\3GM\PPH\ TWIST FLAVOUR CANDY ,1.0,PPH,3GM,,1641533460337-amber confectionery-india-amber.png,RECODING,5
2022-01-08,202201,130646198,1641356301817,99762939.0,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY\95GM\EWP\TOTAL PORFECT ACTIVE SILVER SAVE RS.12.00 PACK OF 4NOSX95GM,120.0,EWP,95GM,,1641356301817-unilever nepal ltd-nepal-life buoy.png,RECODING,5
2022-01-08,202201,125781260,1641455757819,99762962.0,123,BABA SOAP INDUSTRIES - NEPAL,DOLPHIN,DOLPHIN\300\GM,50.0,PPH,300GM,New SKU,1641455757819-baba soap industries - nepal-dolphin.png,RECODING,5
2022-01-08,202201,125781260,1641455966638,99762956.0,122,GOPAL SOAP INDUSTRIES - NEPAL,V- SERIES,V-SERIES ORANGE & LEMON\200\GM,20.0,PPH,200GM,New SKU,1641455966638-gopal soap industries - nepal-v- series.png,RECODING,5
2022-01-08,202201,125938071,1641189482313,99762424.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,New SKU,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2
2022-01-08,202201,124370981,1641520004102,99762908.0,129,SYNOKEM PHARMACEUTICALS LTD INDIA,I - FREE 72,I-FREE 72 \ 1 \ STRIP,80.0,1 STRIP,EWP,New SKU,1641520004102-synokem pharmaceuticals ltd india-i - free 72.png,RECODING,5
2022-01-08,202201,128643540,1641536334283,99762963.0,123,SIRMAUR SOAP AND ALLIED PRODUCTS PVT LTD,JIWAN GOLD,JIWAN GOLD\100\GM,16.0,PPH,100GM,,1641536334283-sirmaur soap and allied products pvt ltd-jiwan gold.png,RECODING,5
